,arrival,date,departure,line,route
9693ea98-7b9b-11e9-9daa-7831c1d08f6a,19:48:00,2019-01-01,19:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9693f38a-7b9b-11e9-afcc-7831c1d08f6a,19:48:00,2019-01-01,19:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
969464dc-7b9b-11e9-a311-7831c1d08f6a,19:29:06,2019-01-01,19:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9694a3a2-7b9b-11e9-93a1-7831c1d08f6a,19:30:00,2019-01-01,19:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96969630-7b9b-11e9-988b-7831c1d08f6a,19:35:06,2019-01-01,19:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9696c70c-7b9b-11e9-9f32-7831c1d08f6a,19:36:00,2019-01-01,19:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
969774ec-7b9b-11e9-a982-7831c1d08f6a,19:58:00,2019-01-01,19:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96977df4-7b9b-11e9-9655-7831c1d08f6a,19:58:00,2019-01-01,19:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
969871f8-7b9b-11e9-a292-7831c1d08f6a,19:41:06,2019-01-01,19:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9698aa74-7b9b-11e9-833d-7831c1d08f6a,19:42:00,2019-01-01,19:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
969a6d34-7b9b-11e9-aaab-7831c1d08f6a,19:47:06,2019-01-01,19:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
969aa074-7b9b-11e9-8207-7831c1d08f6a,20:08:00,2019-01-01,19:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
969aa964-7b9b-11e9-9eb0-7831c1d08f6a,20:08:00,2019-01-01,19:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
969ab2ec-7b9b-11e9-b201-7831c1d08f6a,19:48:00,2019-01-01,19:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
969c12ae-7b9b-11e9-a0a7-7831c1d08f6a,19:53:06,2019-01-01,19:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
969c5b88-7b9b-11e9-bd27-7831c1d08f6a,19:54:00,2019-01-01,19:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
969d7cca-7b9b-11e9-b1f5-7831c1d08f6a,20:18:00,2019-01-01,19:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
969d85e4-7b9b-11e9-8ffe-7831c1d08f6a,20:18:00,2019-01-01,19:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
969de3c2-7b9b-11e9-9e1e-7831c1d08f6a,19:59:06,2019-01-01,19:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
969e1cde-7b9b-11e9-9708-7831c1d08f6a,20:00:00,2019-01-01,19:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
969f914a-7b9b-11e9-8417-7831c1d08f6a,20:05:06,2019-01-01,19:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
969feadc-7b9b-11e9-8f65-7831c1d08f6a,20:06:00,2019-01-01,19:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96a09b26-7b9b-11e9-8113-7831c1d08f6a,20:28:00,2019-01-01,19:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96a0aa46-7b9b-11e9-86d9-7831c1d08f6a,20:28:00,2019-01-01,19:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96a20f42-7b9b-11e9-a597-7831c1d08f6a,20:11:06,2019-01-01,19:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96a24548-7b9b-11e9-a77b-7831c1d08f6a,20:12:00,2019-01-01,19:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96a3cada-7b9b-11e9-a49a-7831c1d08f6a,20:17:06,2019-01-01,19:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96a3fd28-7b9b-11e9-ab0a-7831c1d08f6a,20:38:00,2019-01-01,20:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96a4061c-7b9b-11e9-a91b-7831c1d08f6a,20:38:00,2019-01-01,20:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96a40f22-7b9b-11e9-a357-7831c1d08f6a,20:18:00,2019-01-01,20:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96a5c2ae-7b9b-11e9-aebc-7831c1d08f6a,20:23:06,2019-01-01,20:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96a61358-7b9b-11e9-bcbd-7831c1d08f6a,20:24:00,2019-01-01,20:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96a76a28-7b9b-11e9-b4ca-7831c1d08f6a,20:48:00,2019-01-01,20:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96a773ba-7b9b-11e9-a326-7831c1d08f6a,20:48:00,2019-01-01,20:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96a7e110-7b9b-11e9-a8bf-7831c1d08f6a,20:29:06,2019-01-01,20:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96a81dc6-7b9b-11e9-bc20-7831c1d08f6a,20:30:00,2019-01-01,20:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96aa153e-7b9b-11e9-9c89-7831c1d08f6a,20:35:06,2019-01-01,20:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96aa4202-7b9b-11e9-9407-7831c1d08f6a,20:36:00,2019-01-01,20:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96aae270-7b9b-11e9-a088-7831c1d08f6a,20:58:00,2019-01-01,20:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96aaeca2-7b9b-11e9-9e0c-7831c1d08f6a,20:58:00,2019-01-01,20:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96abe814-7b9b-11e9-8b25-7831c1d08f6a,20:41:06,2019-01-01,20:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ac2e82-7b9b-11e9-8080-7831c1d08f6a,20:42:00,2019-01-01,20:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96ae0ea8-7b9b-11e9-94fb-7831c1d08f6a,20:47:06,2019-01-01,20:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ae3fcc-7b9b-11e9-aa9a-7831c1d08f6a,21:08:00,2019-01-01,20:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96ae5068-7b9b-11e9-8c1e-7831c1d08f6a,21:08:00,2019-01-01,20:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96ae5b08-7b9b-11e9-8ad6-7831c1d08f6a,20:48:00,2019-01-01,20:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b04ddc-7b9b-11e9-ab9d-7831c1d08f6a,20:53:06,2019-01-01,20:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96b08f0c-7b9b-11e9-9fc2-7831c1d08f6a,20:54:00,2019-01-01,20:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b1c61c-7b9b-11e9-bd5e-7831c1d08f6a,21:18:00,2019-01-01,20:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96b1cf90-7b9b-11e9-b51e-7831c1d08f6a,21:18:00,2019-01-01,20:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96b21ab8-7b9b-11e9-8720-7831c1d08f6a,20:59:06,2019-01-01,20:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96b25d48-7b9b-11e9-839b-7831c1d08f6a,21:00:00,2019-01-01,20:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b3f00c-7b9b-11e9-8fe9-7831c1d08f6a,21:05:06,2019-01-01,20:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96b42ede-7b9b-11e9-b10d-7831c1d08f6a,21:06:00,2019-01-01,20:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b4dc1c-7b9b-11e9-b25a-7831c1d08f6a,21:28:00,2019-01-01,20:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96b4e61c-7b9b-11e9-9202-7831c1d08f6a,21:28:00,2019-01-01,20:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96b5f2a8-7b9b-11e9-b62a-7831c1d08f6a,21:11:06,2019-01-01,20:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96b6309e-7b9b-11e9-9243-7831c1d08f6a,21:12:00,2019-01-01,20:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b7d5de-7b9b-11e9-abf5-7831c1d08f6a,21:17:06,2019-01-01,20:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96b80ac2-7b9b-11e9-b7b3-7831c1d08f6a,21:38:00,2019-01-01,21:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96b81468-7b9b-11e9-86c6-7831c1d08f6a,21:38:00,2019-01-01,21:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96b81dc8-7b9b-11e9-9b9a-7831c1d08f6a,21:18:00,2019-01-01,21:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96b9cb8c-7b9b-11e9-afd0-7831c1d08f6a,21:23:06,2019-01-01,21:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ba0200-7b9b-11e9-975a-7831c1d08f6a,21:24:00,2019-01-01,21:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96bb444c-7b9b-11e9-bd03-7831c1d08f6a,21:48:00,2019-01-01,21:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96bb4de8-7b9b-11e9-af53-7831c1d08f6a,21:48:00,2019-01-01,21:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96bbb79e-7b9b-11e9-894c-7831c1d08f6a,21:29:06,2019-01-01,21:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96bbe8c2-7b9b-11e9-98f5-7831c1d08f6a,21:30:00,2019-01-01,21:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96be08d2-7b9b-11e9-9015-7831c1d08f6a,21:35:06,2019-01-01,21:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96be385c-7b9b-11e9-84d6-7831c1d08f6a,21:36:00,2019-01-01,21:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96beee50-7b9b-11e9-ba58-7831c1d08f6a,21:58:00,2019-01-01,21:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96bef71a-7b9b-11e9-8edc-7831c1d08f6a,21:58:00,2019-01-01,21:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96c22110-7b9b-11e9-8bf2-7831c1d08f6a,21:41:06,2019-01-01,21:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96c27354-7b9b-11e9-a7e8-7831c1d08f6a,21:42:00,2019-01-01,21:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96c3e018-7b9b-11e9-b904-7831c1d08f6a,21:47:06,2019-01-01,21:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96c417b8-7b9b-11e9-98e1-7831c1d08f6a,22:08:00,2019-01-01,21:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96c4215e-7b9b-11e9-9402-7831c1d08f6a,22:08:00,2019-01-01,21:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96c42a64-7b9b-11e9-b298-7831c1d08f6a,21:48:00,2019-01-01,21:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96c5ee94-7b9b-11e9-ad18-7831c1d08f6a,21:53:06,2019-01-01,21:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96c639e4-7b9b-11e9-be47-7831c1d08f6a,21:54:00,2019-01-01,21:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96c77b1a-7b9b-11e9-a4fd-7831c1d08f6a,22:18:00,2019-01-01,21:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96c7869e-7b9b-11e9-ba67-7831c1d08f6a,22:18:00,2019-01-01,21:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96c7e492-7b9b-11e9-b6ad-7831c1d08f6a,21:59:06,2019-01-01,21:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96c818ae-7b9b-11e9-8fe2-7831c1d08f6a,22:00:00,2019-01-01,21:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96c9efb4-7b9b-11e9-9989-7831c1d08f6a,22:05:06,2019-01-01,21:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
