,LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,ROT,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,vessel_type,terminal_type,name,length,width,ID,draught_empty,draught_full,height_empty,height_full,v,installed_power,terminal
705,51.88231,4.26591,0.0,0.0,0.0,2.0,NLRTM01202DOCKX00038,DE,80.0,,BUEFFEL,7,138716,9.0,67.0,9.0,,61,nan,nan,nan,,,BUEFFEL,80.0,9.0,138716,5,5,5,5,5.1,1000,Other
706,51.9,4.573333,0.0,,,8.0,MERWEHAVEN WESTELIJ,NL,81.0,,BERINGZEE,8,223616,9.0,76.0,10.0,,25,nan,nan,nan,,,BERINGZEE,81.0,9.0,223616,5,5,5,5,5.1,1000,Other
707,51.88818,4.317448,0.0,169.0,169.0,12.0,ROTTERDAM 3E PETROHA,NL,85.0,,STOLT WAAL,8,237910,11.0,86.0,6.0,2120.0,25,nan,nan,nan,,,STOLT WAAL,85.0,11.0,237910,5,5,5,5,5.1,1000,Other
708,51.92135,4.21839,0.0,,,3.0,BEAAA00023DOCKX00001,NL,110.0,,VIRGINIA,8,248743,16.0,0.0,0.0,6000.0,25,nan,nan,nan,,,VIRGINIA,110.0,16.0,248743,5,5,5,5,5.1,1000,Other
709,51.91936,4.500637,3.0,52.0,52.0,2.0,,NL,23.0,,FIONA S,3,244737,4.0,3.0,2.0,,131,nan,nan,nan,,,FIONA S,23.0,4.0,244737,5,5,5,5,5.1,1000,Other
710,51.90103,4.348572,1.0,2.0,2.0,3.0,EUROPOORT/VLD,NL,21.0,,LEGERO DELIVERER,7,3356712,6.0,16.0,3.0,,61,nan,nan,nan,,,LEGERO DELIVERER,21.0,6.0,3356712,5,5,5,5,5.1,1000,Other
711,51.91235,4.490736,3.0,75.0,75.0,2.0,BOLNES,NL,34.0,,SCHEUR,8,245177,5.0,29.0,3.0,,25,nan,nan,nan,,,SCHEUR,34.0,5.0,245177,5,5,5,5,5.1,1000,Other
712,51.91541,4.482868,0.0,270.0,270.0,2.0,ROTTERDAM,NL,25.0,,DOCKYARD V,3,244935,6.0,11.0,2.0,,-999,nan,nan,nan,,,DOCKYARD V,25.0,6.0,244935,5,5,5,5,5.1,1000,Other
713,51.89754,4.46101,0.0,206.0,206.0,2.0,GEEN IDEE D RDAM,NL,12.0,,DWS 14 WATERVAL,8,243195,4.0,16.0,2.0,,25,nan,nan,nan,,,DWS 14 WATERVAL,12.0,4.0,243195,5,5,5,5,5.1,1000,Other
714,51.91015,4.496453,0.0,,,2.0,ROTTERDAM CITY MARIN,NL,23.0,,TRUE NORTH,6,5215234,6.0,10.0,2.0,,24,nan,nan,nan,,,TRUE NORTH,23.0,6.0,5215234,5,5,5,5,5.1,1000,Other
715,51.90993,4.48385,0.0,194.0,194.0,2.0,RDAM-WILLEMSKADE,NL,55.0,,JAMES COOK,6,3351403,9.0,10.0,6.0,,24,nan,nan,nan,,,JAMES COOK,55.0,9.0,3351403,5,5,5,5,5.1,1000,Other
716,51.88876,4.449382,0.0,16.0,284.0,5.0,ROTTERDAM,PA,183.0,0.0,MARVIN CONFIDENCE,8,5530211,32.0,147.0,24.0,49973.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,MARVIN CONFIDENCE,183.0,32.0,5530211,5,5,5,5,5.1,1000,Other
717,51.90424,4.48813,6.0,287.0,287.0,2.0,ROTTERDAM,NL,41.0,,SMIT WAALHAVEN 8,3,246327,10.0,35.0,6.0,,131,nan,nan,nan,,,SMIT WAALHAVEN 8,41.0,10.0,246327,5,5,5,5,5.1,1000,Other
718,51.83691,4.43397,91.0,299.0,299.0,2.0,7E PETROLEUMHAVEN CA,NL,135.0,,PROMOTION,8,237315,18.0,134.0,9.0,6800.0,25,nan,nan,nan,,,PROMOTION,135.0,18.0,237315,5,5,5,5,5.1,1000,Other
719,51.89802,4.231578,0.0,323.0,323.0,4.0,NLRTM,MT,195.0,0.0,MAZARINE,7,297824,26.0,146.0,13.0,14552.0,12,nan,nan,nan,Ro-Ro Cargo,Cargo,MAZARINE,195.0,26.0,297824,5,5,5,5,5.1,1000,Other
720,51.90999,4.491037,0.0,,,1177.0,ROTTERDAM,NL,18.0,,LINGE,3,251096,4.0,15.0,0.0,,131,nan,nan,nan,,,LINGE,18.0,4.0,251096,5,5,5,5,5.1,1000,Other
721,51.8806,4.420062,0.0,0.0,0.0,2.0,NLRTM0102FDOCKX00027,NL,135.0,,FIXUT MARIS,7,1168723,11.0,124.0,7.0,3202.0,61,nan,nan,nan,,,FIXUT MARIS,135.0,11.0,1168723,5,5,5,5,5.1,1000,Other
722,51.89153,4.229183,28.0,178.0,178.0,1.0,ROTTERDAM,NL,24.0,,DWS 10 WATERGEUS,8,243197,5.0,19.0,3.0,,25,nan,nan,nan,,,DWS 10 WATERGEUS,24.0,5.0,243197,5,5,5,5,5.1,1000,Other
723,51.90046,4.464638,52.0,299.0,299.0,1.0,ZWIJNDRECHT:VEERPLE,NL,25.0,,AQUA SHUTTLE,6,238008,9.0,3.0,6.0,,24,nan,nan,nan,,,AQUA SHUTTLE,25.0,9.0,238008,5,5,5,5,5.1,1000,Other
724,51.89878,4.309785,0.0,0.0,0.0,2.0,NLEEM00406HRBAR00333,NL,110.0,,ROSANNE,7,233977,11.0,98.0,4.0,,61,nan,nan,nan,,,ROSANNE,110.0,11.0,233977,5,5,5,5,5.1,1000,Other
725,51.8776,4.2955,0.0,0.0,0.0,3.0,ROTTERDAM,CH,124.0,,RYGO,8,330256,11.0,125.0,6.0,,25,nan,nan,nan,,,RYGO,124.0,11.0,330256,5,5,5,5,5.1,1000,Other
726,51.88347,4.34052,0.0,,,4.0,ROTTERDAM,NL,13.0,,SMIT WAALHAVEN 5,3,4913358,4.0,10.0,0.0,,-999,nan,nan,nan,,,SMIT WAALHAVEN 5,13.0,4.0,4913358,5,5,5,5,5.1,1000,Other
727,51.91689,4.48903,0.0,164.0,148.0,4.0,SCHIEDAM,NL,50.0,,IMKE,8,245091,6.0,50.0,5.0,,25,nan,nan,nan,,,IMKE,50.0,6.0,245091,5,5,5,5,5.1,1000,Other
728,51.88999,4.36751,0.0,333.0,333.0,3.0,ROTTERDAM,NL,110.0,,MIDWAY,8,236016,13.0,100.0,5.0,4225.0,25,nan,nan,nan,,,MIDWAY,110.0,13.0,236016,5,5,5,5,5.1,1000,Other
729,51.90893,4.448305,0.0,184.0,184.0,4.0,ROTTERDAM,NL,192.0,,SPES,9,3396347,6.0,0.0,0.0,,-999,nan,nan,nan,,,SPES,192.0,6.0,3396347,5,5,5,5,5.1,1000,Other
730,51.90797,4.550396,0.0,9.0,9.0,3.0,ROTTERDAM,NL,39.0,,ANNE,7,237605,5.0,34.0,3.0,,61,nan,nan,nan,,,ANNE,39.0,5.0,237605,5,5,5,5,5.1,1000,Other
731,51.88993,4.296478,0.0,190.0,71.0,4.0,ROTTERDAM,CY,170.0,0.0,CONTSHIPS BOREALIS,7,6493511,27.0,152.0,13.0,20200.0,11,nan,nan,nan,Container,Container,CONTSHIPS BOREALIS,170.0,27.0,6493511,5,5,5,5,5.1,1000,Other
732,51.92154,4.499712,0.0,224.0,224.0,3.0,ROTTERDAM,KY,26.0,,GEORGE STEPHENSON,3,384829,7.0,23.0,4.0,,101,nan,nan,nan,,,GEORGE STEPHENSON,26.0,7.0,384829,5,5,5,5,5.1,1000,Other
733,51.87916,4.40875,0.0,,,3.0,ROTTERDAM,CY,152.0,,BG SAPPHIRE,7,5497880,24.0,138.0,12.0,13250.0,11,nan,nan,nan,Container,Container,BG SAPPHIRE,152.0,24.0,5497880,5,5,5,5,5.1,1000,Other
734,51.91735,4.394285,0.0,,,2.0,HELLEVOETSLUIS,NL,20.0,,NOOIT GEDACHT,6,5246308,4.0,18.0,2.0,,24,nan,nan,nan,,,NOOIT GEDACHT,20.0,4.0,5246308,5,5,5,5,5.1,1000,Other
735,51.87823,4.421633,0.0,224.0,289.0,1.0,ROTTERDAM,CY,140.0,0.0,SAMSKIP ENDEAVOUR,7,122126,22.0,131.0,8.0,9315.0,11,nan,nan,nan,Container,Container,SAMSKIP ENDEAVOUR,140.0,22.0,122126,5,5,5,5,5.1,1000,Other
736,51.9002,4.460458,117.0,46.0,46.0,2.0,ROTTERDAM:ST. JOBSHA,NL,17.0,,AQUA CAT,6,252408,6.0,5.0,1.0,,24,nan,nan,nan,,,AQUA CAT,17.0,6.0,252408,5,5,5,5,5.1,1000,Other
737,51.90877,4.562875,17.0,72.0,72.0,3.0,NLWGW0103BDOCKX0001,NL,105.0,,WATERWEG,7,236082,9.0,12.0,10.0,,61,nan,nan,nan,,,WATERWEG,105.0,9.0,236082,5,5,5,5,5.1,1000,Other
738,51.89408,4.4485,0.0,324.0,284.0,2.0,NL ROTTERDAM,CY,136.0,0.0,WILLEM VAN ORANJE,3,125205,28.0,24.0,12.0,21200.0,73,nan,nan,nan,Hopper Dredger,,WILLEM VAN ORANJE,136.0,28.0,125205,5,5,5,5,5.1,1000,Other
739,51.88346,4.45169,0.0,187.0,187.0,2.0,HAVEN ROTTERDAM,NL,27.0,,SMIT WAALHAVEN 7,7,1254622,7.0,28.0,3.0,,61,nan,nan,nan,,,SMIT WAALHAVEN 7,27.0,7.0,1254622,5,5,5,5,5.1,1000,Other
740,51.88972,4.316425,9.0,118.0,118.0,6.0,ROTTERDAM 3E PETROH,NL,110.0,,CARPE NOCTEM,8,3351740,11.0,98.0,8.0,3180.0,25,nan,nan,nan,,,CARPE NOCTEM,110.0,11.0,3351740,5,5,5,5,5.1,1000,Other
741,51.88512,4.274825,1.0,116.0,342.0,3.0,NLRTM,PA,148.0,0.0,SEBAT,7,722056,22.0,120.0,11.0,18315.0,6,nan,nan,nan,Bulk Carrier,Bulk,SEBAT,148.0,22.0,722056,5,5,5,5,5.1,1000,Other
742,51.89276,4.272595,0.0,271.0,157.0,2.0,NLRTM VIA NOK,PT,126.0,0.0,AGNES ESSBERGER,8,283932,19.0,110.0,9.0,11340.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,AGNES ESSBERGER,126.0,19.0,283932,5,5,5,5,5.1,1000,Other
743,51.91343,4.484272,0.0,,,1.0,LEUVEHAVEN,NL,54.0,,PRINSES CHRISTINA,6,3636649,7.0,49.0,2.0,,24,nan,nan,nan,,,PRINSES CHRISTINA,54.0,7.0,3636649,5,5,5,5,5.1,1000,Other
744,51.89739,4.429265,0.0,,,3.0,NLRTM00116DOCKX00510,NL,35.0,,CORNELIS,3,244607,7.0,30.0,5.0,,131,nan,nan,nan,,,CORNELIS,35.0,7.0,244607,5,5,5,5,5.1,1000,Other
745,51.90356,4.351772,32.0,64.0,246.0,2.0,EXXON MOBILEROTTERDA,DE,86.0,0.0,EILTANK 84,8,6247928,9.0,86.0,10.0,,25,nan,nan,nan,,,EILTANK 84,86.0,9.0,6247928,5,5,5,5,5.1,1000,Other
746,51.87149,4.311467,0.0,,,6.0,INSTEEKHAVEN 3E PET,DE,85.0,,MANITO,8,142805,9.0,85.0,5.0,,25,nan,nan,nan,,,MANITO,85.0,9.0,142805,5,5,5,5,5.1,1000,Other
747,51.87854,4.309536,0.0,343.0,343.0,4.0,ROTTERDAM,KY,176.0,0.0,STOLT INSPIRATION,8,385928,31.0,148.0,2.0,37205.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,STOLT INSPIRATION,176.0,31.0,385928,5,5,5,5,5.1,1000,Other
748,51.88612,4.307388,0.0,179.0,179.0,2.0,BOTLEKHAVENS ROTTERD,DE,110.0,,BAUKE,8,136858,11.0,96.0,4.0,,25,nan,nan,nan,,,BAUKE,110.0,11.0,136858,5,5,5,5,5.1,1000,Other
749,51.88887,4.369795,0.0,342.0,342.0,27.0,TOELOOPNAAR6EPETROLE,NL,1.0,,OXANA,8,3368407,71.0,100.0,6.0,,25,nan,nan,nan,,,OXANA,1.0,71.0,3368407,5,5,5,5,5.1,1000,Other
750,51.88887,4.369795,0.0,342.0,342.0,11.0,nan,nan,,,[SAT-AIS],8,TXpFd016ZzVNekV3TXpnNU16RXdNdz09LTlMaEwwbHRTYk1GNWdFZEx5MkoyZUE9PQ==,,,,,-999,8,Tanker,Moored,,,[SAT-AIS],,,TXpFd016ZzVNekV3TXpnNU16RXdNdz09LTlMaEwwbHRTYk1GNWdFZEx5MkoyZUE9PQ==,5,5,5,5,5.1,1000,Other
751,51.88675,4.448172,0.0,,286.0,12.0,ROTTERDAM LIGPLAATS,NL,86.0,0.0,PORTLAND,8,6497395,9.0,74.0,7.0,,25,nan,nan,nan,,,PORTLAND,86.0,9.0,6497395,5,5,5,5,5.1,1000,Other
752,51.90689,4.479862,1.0,201.0,201.0,1.0,ROTTERDAM,NL,27.0,,MARIE GALANTE,6,230870,6.0,27.0,4.0,183.0,23,nan,nan,nan,,,MARIE GALANTE,27.0,6.0,230870,5,5,5,5,5.1,1000,Other
753,51.8801,4.40445,0.0,112.0,290.0,1.0,GB TEE>NL RTM,FI,158.0,0.0,CONTAINERSHIPS VII,7,858053,21.0,13.0,11.0,13965.0,11,nan,nan,nan,Container,Container,CONTAINERSHIPS VII,158.0,21.0,858053,5,5,5,5,5.1,1000,Other
754,51.88504,4.294813,0.0,0.0,0.0,3.0,ROTTERDAM CALANDKANA,NL,84.0,,ST.MAARTEN,8,1609104,9.0,85.0,4.0,1600.0,25,nan,nan,nan,,,ST.MAARTEN,84.0,9.0,1609104,5,5,5,5,5.1,1000,Other
755,51.91631,4.578773,93.0,202.0,210.0,2.0,NLSAN00101CITYX09260,NL,71.0,720.0,ALWI B,3,3351607,8.0,60.0,3.0,,131,nan,nan,nan,,,ALWI B,71.0,8.0,3351607,5,5,5,5,5.1,1000,Other
756,51.90119,4.362498,0.0,292.0,268.0,4.0,ROTTERDAM,MT,122.0,0.0,BESIKTAS ICELAND,8,3049,17.0,90.0,3.0,7700.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,BESIKTAS ICELAND,122.0,17.0,3049,5,5,5,5,5.1,1000,Other
757,51.89598,4.438848,91.0,346.0,346.0,2.0,NLRTM0102FDOCKX00027,NL,63.0,,MARTIE,7,246165,7.0,3.0,5.0,,61,nan,nan,nan,,,MARTIE,63.0,7.0,246165,5,5,5,5,5.1,1000,Other
758,51.89663,4.426816,0.0,0.0,0.0,2.0,HATA;EBIED RDAM,NL,23.0,,DWS11 WATERBUFFEL,8,3607202,5.0,19.0,2.0,,25,nan,nan,nan,,,DWS11 WATERBUFFEL,23.0,5.0,3607202,5,5,5,5,5.1,1000,Other
759,51.88459,4.42071,0.0,33.0,33.0,5.0,ROTTERDAM WAALHAVEN,BE,434.0,,AMELIE 1,8,3351284,5.0,110.0,6.0,,25,nan,nan,nan,,,AMELIE 1,434.0,5.0,3351284,5,5,5,5,5.1,1000,Other
760,51.87442,4.27475,0.0,46.0,46.0,2.0,1 PET ROTTERDAM,DE,86.0,,EILTANK 48,8,137232,12.0,70.0,7.0,2450.0,25,nan,nan,nan,,,EILTANK 48,86.0,12.0,137232,5,5,5,5,5.1,1000,Other
761,51.89392,4.38,0.0,,,24.0,AMSTERDAM,NL,135.0,,ATLANTIC PERFORMER,8,1164882,13.0,0.0,0.0,,25,nan,nan,nan,,,ATLANTIC PERFORMER,135.0,13.0,1164882,5,5,5,5,5.1,1000,Other
762,51.91005,4.581978,0.0,,,1.0,WIJNEGEM,BE,63.0,,ISABELLE,7,116733,7.0,63.0,0.0,,61,nan,nan,nan,,,ISABELLE,63.0,7.0,116733,5,5,5,5,5.1,1000,Other
763,51.91543,4.216585,0.0,346.0,50.0,2.0,ROTTERDAM,PT,125.0,0.0,GISELA ESSBERGER,8,283910,19.0,98.0,15.0,9554.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,GISELA ESSBERGER,125.0,19.0,283910,5,5,5,5,5.1,1000,Other
764,51.88033,4.327635,118.0,346.0,346.0,3.0,BRITTANNI HAVEN ROTT,NL,86.0,,HOLLANDIA,8,241420,12.0,74.0,6.0,2335.0,25,nan,nan,nan,,,HOLLANDIA,86.0,12.0,241420,5,5,5,5,5.1,1000,Other
765,51.88443,4.287892,2.0,95.0,11.0,4.0,ROTTERDAM,ES,30.0,720.0,FAIRPLAY BANDAMA,3,132014,11.0,15.0,4.0,160.0,54,nan,nan,nan,Tug,,FAIRPLAY BANDAMA,30.0,11.0,132014,5,5,5,5,5.1,1000,Other
766,51.88677,4.28207,2.0,,,6.0,BASF LUDWIGSHAFEN CA,NL,85.0,,TAMARIVA,8,241436,12.0,76.0,10.0,1507.0,25,nan,nan,nan,,,TAMARIVA,85.0,12.0,241436,5,5,5,5,5.1,1000,Other
767,51.87959,4.446454,0.0,0.0,0.0,7.0,,NL,105.0,,JACOBA,3,248526,11.0,90.0,0.0,,74,nan,nan,nan,,,JACOBA,105.0,11.0,248526,5,5,5,5,5.1,1000,Other
768,51.86729,4.319218,0.0,,,4.0,ROTTERDAM CALANDKANA,NL,85.0,,SEATTLE,8,6011927,11.0,70.0,2.0,2294.0,25,nan,nan,nan,,,SEATTLE,85.0,11.0,6011927,5,5,5,5,5.1,1000,Other
769,51.88624,4.294744,41.0,254.0,254.0,2.0,NO FRS>NL RTM,NL,104.0,-2.0,STELLA VIRGO,8,227288,15.0,84.0,8.0,4999.0,16,nan,nan,nan,Chemical Tanker,Liquid,STELLA VIRGO,104.0,15.0,227288,5,5,5,5,5.1,1000,Other
770,51.90938,4.41892,0.0,245.0,245.0,3.0,ROTTERDAM CALANDKANA,NL,86.0,,MARILENE,8,235902,9.0,86.0,5.0,1652.0,25,nan,nan,nan,,,MARILENE,86.0,9.0,235902,5,5,5,5,5.1,1000,Other
771,51.889,4.418237,2.0,195.0,195.0,2.0,PATROL,NL,28.0,,RPA13,3,222970,8.0,10.0,5.0,52.0,45,nan,nan,nan,,,RPA13,28.0,8.0,222970,5,5,5,5,5.1,1000,Other
772,51.90971,4.483275,0.0,198.0,198.0,3.0,ROTTERDAM,NL,54.0,,ABEL TASMAN,6,4258125,8.0,11.0,2.0,,24,nan,nan,nan,,,ABEL TASMAN,54.0,8.0,4258125,5,5,5,5,5.1,1000,Other
773,51.87805,4.422577,1.0,181.0,181.0,7.0,RONDJE ROTTERDAM,NL,63.0,,TRANSPORTER,7,237704,7.0,64.0,8.0,,61,nan,nan,nan,,,TRANSPORTER,63.0,7.0,237704,5,5,5,5,5.1,1000,Other
774,51.90361,4.352716,0.0,258.0,258.0,3.0,ROTTERDAM 1E PETROHA,DE,110.0,,MAYFLOWER,8,1259167,11.0,95.0,6.0,,25,nan,nan,nan,,,MAYFLOWER,110.0,11.0,1259167,5,5,5,5,5.1,1000,Other
775,51.88925,4.368172,0.0,202.0,202.0,3.0,ROTTERDAM 2E PETROHA,NL,110.0,,PIZ PALU,8,243590,11.0,110.0,6.0,,25,nan,nan,nan,,,PIZ PALU,110.0,11.0,243590,5,5,5,5,5.1,1000,Other
776,51.88906,4.2911,0.0,318.0,163.0,4.0,ROTTERDAM-NL,MY,249.0,0.0,EAGLE BINTULU,8,5826884,40.0,205.0,18.0,113400.0,17,nan,nan,nan,Crude Oil Tanker,Liquid,EAGLE BINTULU,249.0,40.0,5826884,5,5,5,5,5.1,1000,Other
777,51.87736,4.310055,0.0,,,22.0,ROTTERDAM,NL,85.0,,ELAY,8,2110365,11.0,73.0,6.0,1600.0,25,nan,nan,nan,,,ELAY,85.0,11.0,2110365,5,5,5,5,5.1,1000,Other
778,51.87731,4.310055,0.0,,,6.0,nan,nan,,,[SAT-AIS],8,TmpFNE1qazVOakU0TWprNU5qRTRNZz09LWlON3RRRzBLUTRGK1diN1htczRwU1E9PQ==,,,,,-999,8,Tanker,Moored,,,[SAT-AIS],,,TmpFNE1qazVOakU0TWprNU5qRTRNZz09LWlON3RRRzBLUTRGK1diN1htczRwU1E9PQ==,5,5,5,5,5.1,1000,Other
779,51.91734,4.248374,0.0,251.0,212.0,3.0,MAASSLUIS,NL,31.0,0.0,LIZ V,3,251744,6.0,19.0,3.0,,132,nan,nan,nan,,,LIZ V,31.0,6.0,251744,5,5,5,5,5.1,1000,Other
780,51.88313,4.442618,0.0,225.0,225.0,3.0,BUNKERS EUROPOORT,NL,85.0,,ATLANTIC ENERGY,8,3351258,9.0,74.0,7.0,1560.0,25,nan,nan,nan,,,ATLANTIC ENERGY,85.0,9.0,3351258,5,5,5,5,5.1,1000,Other
781,51.90384,4.48595,0.0,0.0,0.0,2.0,,NL,45.0,,CASTOR,9,3813841,8.0,15.0,4.0,,67,nan,nan,nan,,,CASTOR,45.0,8.0,3813841,5,5,5,5,5.1,1000,Other
782,51.90092,4.357213,0.0,250.0,264.0,11.0,ROTTERDAM/NLRTM,MH,158.0,0.0,NAVIG8 SPICA,8,4937261,26.0,131.0,19.0,25268.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,NAVIG8 SPICA,158.0,26.0,4937261,5,5,5,5,5.1,1000,Other
783,51.87589,4.309017,0.0,101.0,344.0,8.0,ROTTERDAM,PT,99.0,0.0,BIRTHE ESSBERGER,8,159103,17.0,82.0,8.0,6203.0,16,nan,nan,nan,Chemical Tanker,Liquid,BIRTHE ESSBERGER,99.0,17.0,159103,5,5,5,5,5.1,1000,Other
784,51.90403,4.474327,0.0,44.0,239.0,3.0,ROTTERDAM NL,NL,87.0,0.0,EEMS SPRINTER,7,260044,11.0,70.0,4.0,2620.0,9,nan,nan,nan,General Cargo,Cargo,EEMS SPRINTER,87.0,11.0,260044,5,5,5,5,5.1,1000,Other
785,51.89437,4.239293,0.0,,,1.0,ROTTERDAM,NL,135.0,,COLORADO,8,5653437,13.0,120.0,6.0,,25,nan,nan,nan,,,COLORADO,135.0,13.0,5653437,5,5,5,5,5.1,1000,Other
786,51.90665,4.427903,0.0,0.0,0.0,5.0,GOUDERAK,NL,86.0,,ONDERNEMING,7,3578880,9.0,74.0,4.0,,61,nan,nan,nan,,,ONDERNEMING,86.0,9.0,3578880,5,5,5,5,5.1,1000,Other
787,51.90731,4.264175,113.0,306.0,306.0,2.0,7E PETROLEUMHAVEN C,BE,110.0,,LNG LONDON,8,5826966,15.0,102.0,7.0,,25,nan,nan,nan,,,LNG LONDON,110.0,15.0,5826966,5,5,5,5,5.1,1000,Other
788,51.88899,4.312978,0.0,,,3.0,GEULHAVEN,NL,16.0,,RVE 6,3,1788647,4.0,3.0,2.0,,-999,nan,nan,nan,,,RVE 6,16.0,4.0,1788647,5,5,5,5,5.1,1000,Other
789,51.92791,4.435204,0.0,0.0,0.0,1278.0,APM - SCHIEKAN V.V,NL,42.0,,HAAIBAAI,8,252120,6.0,30.0,3.0,,25,nan,nan,nan,,,HAAIBAAI,42.0,6.0,252120,5,5,5,5,5.1,1000,Other
790,51.89465,4.234278,0.0,300.0,71.0,3.0,DECUX,IT,191.0,0.0,ML FREYJA,7,4926088,26.0,15.0,13.0,12784.0,12,nan,nan,nan,Ro-Ro Cargo,Cargo,ML FREYJA,191.0,26.0,4926088,5,5,5,5,5.1,1000,Other
791,51.90765,4.502975,0.0,207.0,207.0,4.0,ROTTERDAM,NL,38.0,,NOUMKA,6,5970979,5.0,31.0,4.0,,24,nan,nan,nan,,,NOUMKA,38.0,5.0,5970979,5,5,5,5,5.1,1000,Other
792,51.88327,4.34149,0.0,36.0,36.0,2.0,NL RTM,PT,99.0,0.0,CHRISTIAN ESSBERGER,8,142858,15.0,79.0,8.0,4705.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,CHRISTIAN ESSBERGER,99.0,15.0,142858,5,5,5,5,5.1,1000,Other
793,51.87983,4.40052,0.0,166.0,166.0,4.0,PRINS JOHAN FRISOHAV,NL,86.0,,EN AVANT,7,243432,10.0,84.0,6.0,,61,nan,nan,nan,,,EN AVANT,86.0,10.0,243432,5,5,5,5,5.1,1000,Other
794,51.92125,4.201859,0.0,33.0,359.0,3.0,RUPRI-NLRTM,LR,249.0,0.0,VERNADSKY PROSPECT,8,5871240,44.0,202.0,20.0,113310.0,17,nan,nan,nan,Crude Oil Tanker,Liquid,VERNADSKY PROSPECT,249.0,44.0,5871240,5,5,5,5,5.1,1000,Other
795,51.87167,4.310603,0.0,,,7.0,ROTTERDAMP,NL,40.0,,HEBO CAT 9,3,6182749,9.0,35.0,4.0,,131,nan,nan,nan,,,HEBO CAT 9,40.0,9.0,6182749,5,5,5,5,5.1,1000,Other
796,52.02065,4.348993,0.0,331.0,331.0,1.0,VAN HIER TOT GUNTER,NL,66.0,,ASPORTO,8,239414,6.0,56.0,3.0,,25,nan,nan,nan,,,ASPORTO,66.0,6.0,239414,5,5,5,5,5.1,1000,Other
797,51.90588,4.224761,58.0,169.0,169.0,1.0,NLROZ00116DOCKX0045,BE,135.0,0.0,BRILJANT,8,6145469,23.0,117.0,4.0,,25,nan,nan,nan,,,BRILJANT,135.0,23.0,6145469,5,5,5,5,5.1,1000,Other
798,51.90867,4.482298,0.0,,,2.0,DORDRECHT:MERWEKADE,NL,37.0,,WITTE DE WITH,6,221572,8.0,13.0,4.0,16.0,23,nan,nan,nan,,,WITTE DE WITH,37.0,8.0,221572,5,5,5,5,5.1,1000,Other
799,51.88735,4.357355,0.0,,,4.0,ROTTERDAM 2E PETROH,BE,135.0,,MONFORD,8,5834870,15.0,135.0,8.0,,25,nan,nan,nan,,,MONFORD,135.0,15.0,5834870,5,5,5,5,5.1,1000,Other
800,51.90645,4.361858,0.0,8.0,8.0,1.0,SCHIEDAM,NL,63.0,,RENOVA,7,243134,7.0,53.0,3.0,,61,nan,nan,nan,,,RENOVA,63.0,7.0,243134,5,5,5,5,5.1,1000,Other
801,51.88485,4.28036,3.0,71.0,71.0,1.0,ROTTERDAM,NL,85.0,,VALBURG,8,3351422,9.0,73.0,3.0,,25,nan,nan,nan,,,VALBURG,85.0,9.0,3351422,5,5,5,5,5.1,1000,Other
802,51.89144,4.309015,85.0,220.0,220.0,2.0,ROTTERDAM CHEMIEHAVE,NL,86.0,,STOLT MAIN,8,237909,11.0,86.0,6.0,2120.0,25,nan,nan,nan,,,STOLT MAIN,86.0,11.0,237909,5,5,5,5,5.1,1000,Other
803,51.88731,4.359228,0.0,,,5.0,AMERIKAHAFEN AMSTERD,DE,110.0,,MAINFRANKEN,8,4856340,11.0,99.0,5.0,,25,nan,nan,nan,,,MAINFRANKEN,110.0,11.0,4856340,5,5,5,5,5.1,1000,Other
804,51.90194,4.556365,0.0,0.0,0.0,4.0,,NL,14.0,,GILLEPPE,3,245912,4.0,5.0,2.0,,74,nan,nan,nan,,,GILLEPPE,14.0,4.0,245912,5,5,5,5,5.1,1000,Other
805,51.88844,4.311604,0.0,,,5.0,ROTTERDAM 7E PETROH,BE,110.0,,SPYDER,8,5775246,11.0,100.0,5.0,,25,nan,nan,nan,,,SPYDER,110.0,11.0,5775246,5,5,5,5,5.1,1000,Other
806,51.91273,4.49138,0.0,34.0,34.0,1.0,NLAMS01098DOCKX00000,NL,110.0,,RENEE,8,168716,11.0,98.0,4.0,3200.0,25,nan,nan,nan,,,RENEE,110.0,11.0,168716,5,5,5,5,5.1,1000,Other
807,51.90447,4.362287,0.0,79.0,170.0,4.0,GB IMMINGHAM,DK,238.0,0.0,SCANDIA SEAWAYS,7,6399297,34.0,162.0,17.0,17000.0,12,nan,nan,nan,Ro-Ro Cargo,Cargo,SCANDIA SEAWAYS,238.0,34.0,6399297,5,5,5,5,5.1,1000,Other
808,51.89017,4.289834,0.0,199.0,252.0,4.0,ROTTERDAM,PA,84.0,0.0,GMS ENDEAVOUR 6102,3,459000,36.0,40.0,19.0,,106,nan,nan,nan,,,GMS ENDEAVOUR 6102,84.0,36.0,459000,5,5,5,5,5.1,1000,Other
